Ecuador ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3137,3344,3361,3502,3946,3998,4014,4492,4991,5673,5776,6278,6346,7129,7279,7867,8074,8373,8751,9007,9490,10106,10360,10911,11189,11977,13131,13475,14188,14973,15792,16899,17872,18972,21337,22585,23772,26075,27731,29664,31274,32706,34041,34421,33702,35081,36570,37648,35288,39060,39123,40267,42280,43549,44507,46465,47859,48816,50476,50678,46978,40059,42108,42546,44078,47604,50460,52428,53739,57231
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091,1094,1159,1208,1292,1203,1422,1250,1466,1468,1505,1349,1210,1374,1419,1562,1527,1672,1554,1667,1811,1772,1925,2087,1980,1898,1928,2425,3090,2806,2888,2945,3166,3392,3431,3608,3891,4098,4187,4375,4553,4713,5276,5504,6017,6340,6794,7164,7396,7653,7881,8245,8712,9084,9675,10193,10572,11189,11935,11744,10748,9869,9324,9386,9595,9819,9926,10193,10384,10491,10805,11108,11918,12681,13442,14275,14532,15157,15732,16268,16626,16910,17287,17685,18021,18580,19360,20270,20777
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032,2231,2106,2316,2504,2456,2480,2643,2702,3016,3145,2933,2567,2593,2933,3390,4657,4567,4693,5282,6033,6356,6439,4293,4162,4226,5006,5076,5248,5741,6190,6277,6408,6643,6767,6934,7565,7992,8365,8778,8992,9378,9709,10635,11128,11613,12255,12757,13877,14532,15364,16221,17412,18593,19779,20164,21654,23344,24511,25667,26632,26804,25858,25193,25321,25167,25199,26094,27110,28179,29050,30125,31601,32865,34212,35923,37000,38518,40482,42020,43533,44549,45551,46690,48184,49774,52462,55767,57997
Haïti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059,3085,3137,3168,3202,3254,3302,3489,3378,3654,3507,3814,3587,3871,3688,3926,3767,4128,3860,3772,3813,3790,3713,3860,3986,4174,4445,4603,4810,5114,4995,5422,5448,5710,6127,6591,6410,6191,6238,6256,6269,6261,6214,6263,6329,6323,6329,5456,5336,4893,5138,5349,5493,5614,5765,5817,5755,5723,5746,5545,5645,5808,6006,6084
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,927,1008,1002,936,1130,1140,1252,1408,1394,1485,1517,1359,1275,1235,1180,1201,1148,1215,1249,1334,1331,1217,1219,1247,1536,1653,1760,1797,1822,1880,1982,2058,2220,2094,2149,2322,2429,2506,2569,2728,2798,2959,3069,3229,3509,3713,3922,4154,4187,4296,4462,4635,4866,4826,4949,5467,6047,6662,6976,7014,7196,7078,7030,7312,7640,7710,8167,8571,8894,8898,9138,9668,10355,10158,10534,10913,11459,11791,11567,12134,12450,12789,13365,14193,15059,16053,17064,17747
Jamaica ,,,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,,,,,,,,,,,,,,,,,,,,,,,,,1131,,,,1217,1436,,,2141,2007,,,1837,1985,2145,2446,2727,3008,3307,3789,3849,4064,4330,4453,4533,4681,5050,5456,5695,5915,6218,6681,7481,7481,7706,8411,8095,8093,7603,7443,7496,7363,6957,7142,7237,7405,7343,7003,7119,7668,7889,8428,8890,8917,9140,9304,9481,9642,9497,9355,9317,9308,9411,9574,9672,10011,10151,10252,10523,10670,10286
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,840,769,823,872,963,837,841,1065,1190,962,900,810,1019,925,940,748,811,839,1042,1139,1246,1200,1316,1303,1309,1422,1426,1550,1522,1774,1894,2215,2268,2480,2646,2645,2868,2877,2920,2960,3182,3529,3912,4370,4786,4944,5288,5360,5716,5771,6055,6248,6566,7505,7493,7880,8556,7884,5785,6043,6367,6312,6609,6474,6204,6077,6035,5367,5296,5297,5281,5323,5302,5514,5762,6033,6340,6600,7889,7500,7726,7775,7969,8392,8753,9094,9385,9685
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,1698,1769,1664,1702,1710,1695,1787,1895,1963,2077,2185,2414,2432,2589,2744,3040,3295,3606,3761,4091,4395,4762,5109,5507,5839,6312,6645,7052,7221,7338,7458,7546,8285,8651,9961,10367,10939,11013,10963,11480,11857,12150,10256,10215,10688,11650,12605,13273,13685,13945,14280,14908,15504,16000,16400,16493,16861,17502,18219,18748,19554,20884,22094
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057,1947,1979,2095,2139,2185,2108,2314,2012,2035,2377,2338,2383,2343,2410,2452,2564,2672,2795,2952,2944,2970,3111,3330,3421,3569,3773,3815,4058,4202,4365,4636,4839,5088,5487,5945,6328,6758,7478,8297,9215,10549,11458,11058,10724,11061,11501,11486,11988,12764,13509,13923,14271,14514,15094,15547,16247,16458,16886,16819,16903,16835,17184,17174,17828,18559,19097,19918,21272,22506
Puerto Rico ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4755,4929,5214,5445,5669,5961,6388,6708,6901,7521,8066,8835,9500,10488,11232,12254,13119,13944,14606,15899,17280,18375,19732,20908,20919,20388,21464,22867,24379,25868,26263,26544,25734,25855,27747,28319,30630,32136,34228,35919,37277,38136,39877,41729,43475,45453,46953,48549,50103,52207,53826,55010,55285,56170,57069,58610,60075,60375,59651
Trinidad and Tobago ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322,2526,2612,2682,2730,3111,3756,4088,4423,4692,5258,5488,5781,6076,6283,6603,6891,7035,7400,7604,7873,7954,8414,8553,9011,9181,10059,10698,11947,12500,13501,14096,13271,12231,12967,12436,12028,11473,11027,10937,11110,11499,11372,11236,11708,12188,12651,13043,13669,14598,15299,15948,16459,18829,20335,21434,24520,25648,26238
Total 15 Latin American countries,,,,,,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9974,,,,,,,,,,,,,16670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56490,59213,62557,62146,64808,67906,72273,77145,79652,80312,84166,87025,92302,97028,102053,107298,113174,119905,124347,130284,136754,144319,153132,164668,172299,177008,187112,198040,209309,215400,221288,227176,223813,222905,229678,232140,236349,239604,246703,254427,259934,263770,268698,273504,283114,294266,304050,316288,327084,335989,338835,347609,354051,365886,380441,399740,421505,442013,457845
Total 21 small Caribbean countries ,,,,,,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217,,,,,,,,,,,,,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4083,4313,4556,4813,5083,5370,5671,5991,6328,6685,7060,7458,7878,8321,8790,9285,9808,10359,10942,11558,12210,12897,13544,14392,14585,14783,14983,15187,15392,15601,15812,16026,16243,16462,16686,16912,17142,17374,17611,17851,18094,18545,19007,19481,19966,20464,20975,21497,22033,22634,22846,22617,22804,23277,23944,25905,27361,28797,29982
Total Latin America,2240,4560,7288,3763,6346,14921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71911,,,,,,,,,,,,,120796,,,,,,,,,,,,,,,,,,,,,,,,,,,251167,,,,,,,,,,415328,437608,452888,469305,497515,530740,553757,595616,626497,639244,682112,715056,744539,767314,819922,861731,904677,945664,1001657,1066039,1139998,1208086,1285575,1389460,1470339,1517433,1600860,1676669,1748945,1859213,1960037,1972262,1949593,1898753,1970580,2029889,2113143,2180397,2200359,2227686,2239815,2322924,2397205,2480215,2609704,2647621,2740151,2883556,2950887,2959229,3066779,3087963,3077399,3141231,3331153,3495796,3692468,3886004,4045933
China ,26820,27494,61800,96000,82800,228600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247200,,,,,,,,,,,,,,,,,,,,189740,,,,,,,,,,,,,,,,,,,,205379,,,,,,,,,,218154,,,,,,,,,,,,,241431,,,,,,,,,,,,,,,,274090,277567,280393,289304,289304,264091,285403,303433,296043,288653,,,,,,,,,,,,244985,273733,305854,321030,331550,350908,382892,405386,450977,457139,441694,365092,366465,402776,450312,501769,548841,533407,522728,567545,636937,668646,688186,739414,751924,798346,793568,843097,935083,1007193,1041142,1103378,1186387,1287034,1447262,1596691,1703670,1883027,2016024,2051813,2123852,2263794,2483921,2724344,2997060,3450084,3521141,3706647,3717352,3961441,4319339,4780797,5374025,6187983,6699034,7268725,7928475,8306661,8908894
India ,33750,33750,60500,74250,90750,111417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125681,,,,,,,,,,,,,,,,,,,,134882,,,,,,,,,,,,,,146409,151985,148134,155899,158358,155063,163341,148317,160224,164280,166799,162696,150699,178236,178599,164690,170466,173957,188504,191141,192060,188587,193979,182234,184844,210241,210439,209354,208946,204242,215400,210110,216245,212341,185202,210730,194051,208785,217594,210511,220763,223375,230410,230426,232745,242409,244097,242489,245209,245433,247712,245361,254896,250768,251375,256924,265455,270531,269278,279898,276954,272503,258164,213680,215927,221631,222222,227362,234148,248963,259262,265527,280978,277924,299137,305499,326910,336744,344204,361442,389262,373814,377207,408349,418907,446872,469584,474338,472766,494832,500146,544683,551402,593834,625695,594510,637202,675882,697705,753942,783042,814344,848990,886154,978822,1043912,1098100,1112340,1169301,1238272,1328047,1425623,1537383,1611108,1715943,1819937,1899526,2009448,2080337,2257166,2426453,2649687,2909356,3182835,3415183
Indonesia (including Timor until 1999),,,6046,,7598,10970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14633,,,,,,,,,,,,,,,,,,,,18929,19021,19158,19660,20162,20481,21028,21302,21028,21439,21758,23218,22443,22214,24495,24815,24678,24951,25179,25316,24815,25362,26411,27187,27643,28281,28099,28509,28874,30608,31748,31352,30904,32637,33314,33823,34869,35698,35800,37659,40180,42442,42818,45152,45076,45647,46350,46513,47597,51402,50779,51212,52033,52858,55683,57610,60781,64989,68099,70015,70525,65218,64461,64035,64400,66674,71517,78485,80044,80861,86682,89316,,,,,,,,61872,66358,71304,74679,78394,83283,85571,86700,92631,89293,93129,97082,103446,103332,99371,103043,104070,104089,101739,111662,125408,138612,146200,162748,186900,196374,196374,213675,230338,240853,253961,275805,294768,283922,295296,315677,323451,342452,359323,379917,414090,450901,474421,526321,564053,606949,656101,705895,737760,639032,641286,672114,697849,727541,763899,801266,846938,893520,949812,1007750
Japan ,1200,3188,7700,9620,15390,20739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21732,,,,,,,,,,,,,,,,,,,,25393,25709,26005,26338,26644,28698,28019,28910,28825,30540,31779,30777,31584,31618,31872,33052,35395,36982,35310,37016,40556,38621,41200,41344,46288,46933,44353,45285,53883,49870,52020,53883,51089,54671,55101,54170,61263,63198,63628,63556,64559,68070,70507,71653,69503,75952,87703,90641,91573,100959,94654,105043,104757,104828,107766,112209,113212,114860,124246,128116,118801,119804,129835,142589,142876,146817,157493,165017,176051,203781,209728,212594,211448,214457,205214,102607,111492,120377,138290,147534,160966,181025,202005,216889,229151,248855,267567,287130,303857,331570,375090,420246,457742,496514,554449,586744,649189,721132,813984,915556,1013602,1061230,1150516,1242932,1227706,1265661,1315966,1373741,1446165,1525477,1568457,1618185,1667653,1706380,1773223,1851315,1904918,1984142,2107060,2208858,2321153,2398928,2422245,2428242,2454919,2504246,2590265,2636148,2558595,2554893,2628056,2632907,2639801,2686224,2750543,2802803,2858859,2924613,2904141
Philippines,,,,,,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119,6232,5367,5711,5932,6252,6610,6734,7747,8243,8390,9272,9103,8532,9966,11624,13272,12757,13826,13505,15124,14196,15495,15617,16399,16808,17458,18208,18230,18372,19189,19370,19545,18218,20726,22219,22948,24548,24993,,,,,,12131,16922,19772,21022,22616,25054,26609,28988,31168,33331,35670,37599,38900,41548,42114,44480,46603,49893,51613,54331,56736,59756,62712,65632,68102,71799,75710,82464,85398,90150,98090,103585,108942,115086,121012,125154,129648,132115,122440,113493,117371,122432,130699,138809,143025,142191,142668,145704,152115,159264,168507,177264,176200,182192,193066,196439,204971,215015,228776,240215,252946,270905,281120
South Korea,,,3282,,5005,5637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8361,8789,9206,9709,11433,11286,12596,13689,14705,12889,14069,13075,14165,14420,14557,15177,15913,16105,15328,14583,14767,14899,18156,18275,20084,21753,23827,24895,22315,25001,25347,25203,25569,24462,12236,13295,14295,15383,16548,17800,16430,17497,22570,23894,25191,25311,27262,28691,29803,30395,31930,32898,35797,38888,41230,46195,49555,55880,64350,69877,76695,82304,96231,104605,111548,124664,137531,150442,161172,156846,166581,179220,199828,217167,231386,258122,287854,320301,340751,373150,407582,429744,453344,490745,534517,571926,598526,566815,620582,673289,705179,747781,770958,807459,839757,883425,928479,948906
Thailand ,,,,,,2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511,,,,,,,,,,,,,,,,,,,,5229,,,,,,,,,,,,,,,,,,,,,,,7304,,,,,,,,,,,,,,,,9568,,,,,,,,,12380,,,,,,,,,,,,16375,17532,18503,20542,20381,22162,22540,22792,23616,26457,29665,31210,33636,36360,38841,41933,46654,50552,54695,58980,62842,65886,68666,75511,78894,82799,90391,99304,109112,114828,120116,127211,134020,141504,149644,156598,165264,180996,205047,230043,255732,277618,300059,325215,354484,387097,409936,404197,361756,377846,395791,404369,425945,455204,483882,506141,532460,558550,573073
Taiwan,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766,1810,2164,2094,1738,1852,2069,2153,2430,2509,2395,2297,2545,2491,2605,2827,3212,3087,3210,3202,3361,3779,3908,4254,4513,4604,4620,4762,5028,5247,5321,5649,5494,5795,6395,6769,6836,7252,7107,6618,6356,6667,6177,5207,2782,2940,3604,4668,5628,6828,7375,8258,9029,9890,10692,11280,12110,12923,13912,14697,15708,16949,18534,20796,23111,25171,27867,30423,33145,36868,41674,47224,53284,53903,56560,64399,70962,80608,87197,93563,99329,102857,111545,123368,129478,144552,167970,175747,190217,200477,215620,231766,248023,265650,282715,299967,319997,334622,352772,373438,365281,378396,391261,415128,432563,453326,479166,479645
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25197,23266,24628,24974,25706,26072,26581,25177,27821,27231,26702,28126,29733,31421,31258,34573,34939,36647,37115,36302,39678,40227,42403,40552,35732,35997,40817,40308,42098,42525,45657,47846,48239,49877,50487,52961,55833,57519,60011,62521,64329,65948,70320,72668,76330,79822,83082,87174,91204,96117,101139,106066,112371,118298,123521,130013,138328,147043,156600,166466,176454
Burma ,,,,,,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7332,,,,,6385,,,,,7348,,8445,,,10405,,,,,9392,,,,,11326,,,,,13235,,,,,13167,,11942,,,,,,,,,,,,7711,8834,9028,9265,8690,9822,10472,11089,10785,12457,12871,13183,14332,14737,14999,15379,14737,15151,16148,16815,17575,18149,18284,18352,19323,20125,21350,22625,24086,25222,27381,28930,30499,31827,33397,34349,33986,32624,28921,29989,30834,30634,33593,35622,38286,40946,43584,46088,48748,54084,61518,68470,76686,87269,99138,112620,127374,142532,148233
Hong Kong,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962,4626,5054,5515,6021,6564,7136,7729,8345,8981,9637,10276,12072,13968,15165,17360,17659,17959,18557,20652,22548,24144,26639,29931,30629,30729,35718,39908,43300,48289,53177,58066,59662,63055,69340,69639,77122,87099,94083,96478,99770,105395,112336,119466,126016,130912,136550,143476,136347,141006,155337,156057,159003,164103,178216,190869,204230,217301,222516
Malaysia ,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2486,2776,2893,3007,3258,3449,3300,4020,3936,3889,4259,4194,4095,4743,5316,5165,5865,7261,7219,6988,6431,6762,7380,6672,7380,6672,7089,8557,6945,6878,9354,,,,,6186,7017,9277,10032,9478,9930,9977,10607,10677,11320,11257,11256,12026,12899,13794,14578,15271,16235,17405,18278,18587,20217,21382,22684,24359,26195,29982,32222,32489,36536,39513,42970,46469,50333,53901,57102,60588,65290,64617,65434,68898,74982,81996,89823,98397,107140,117741,128587,141226,155353,166729,154459,163939,177955,178532,185880,196661,210191,221331,234168,248687,260126
Nepal ,,,,,,1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,4591,4748,5038,5145,5248,5484,5484,5792,5957,6091,6238,6385,6537,6689,6849,7331,7216,7265,7590,7787,7693,7934,7894,8393,8518,8893,9161,9563,9790,9563,9563,10749,10433,11441,12146,12664,13164,14199,14525,15609,16603,17285,17950,19425,20099,21170,22025,22435,23175,24681,25989,25911,26714,27676,28534,29560,30537,31972
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23477,23764,25366,24534,24625,26983,27603,28238,29069,30339,30762,31095,32621,34602,37111,39439,42417,44307,47919,49718,53195,56642,62522,62824,63323,67828,70141,73043,76898,79951,86406,89580,98907,106753,114852,122649,127518,138632,147421,155994,166031,174001,182014,191942,205962,209584,217417,228206,239266,241694,247857,256929,265634,270575,279284,292390,314348,338553,359205,379320,386906
Singapore ,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268,2406,2569,2758,2896,3078,3200,3352,3485,3470,3803,4123,4411,4848,4680,5033,5593,6255,7123,8098,9209,10362,11752,13108,13994,14549,15588,16797,18245,19932,21865,23960,25601,27695,30006,29451,29975,32817,36491,39857,43330,46259,49355,55404,61722,66685,72117,78283,77549,82869,90900,89169,91086,93910,102174,109633,118842,128112,129521
Sri Lanka,,,,,,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,,,,,,,,,,,,,,,,,,,,2372,2332,2230,2257,2235,2270,2311,2341,2135,2307,2509,2699,2874,2925,2844,2670,2588,3044,3004,2985,3494,3529,3651,3709,3739,3934,4018,4221,4461,4779,5048,4804,4785,5093,5144,5167,5307,5509,5520,5286,5639,5519,5533,5938,5853,5574,5829,6137,5658,6041,5733,5617,5831,5782,6148,6534,7022,7053,7202,7571,7220,6914,6604,6699,7397,6982,6981,7466,7407,7230,7673,7875,8189,8085,7437,7420,7199,7554,8397,8939,9438,10025,10485,10688,10979,11621,11698,11869,12214,12385,12841,13104,13575,13856,14515,14971,14804,16157,17362,18053,18912,18752,19147,19922,20570,21047,21669,23082,24523,26125,27550,29302,30788,32366,33951,35381,37163,37529,38520,39543,42089,44025,45918,49086,51835,54686,56765,60397,63236,65955,69913,68833,71562,75786,79876,84828,91360,97573,103427
Total 16 East Asian countries ,,,,,,386556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500686,,,,,,,,,,,,,612039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847017,909283,979698,1042701,1087101,1142662,1219138,1271184,1356735,1413554,1478143,1475597,1535551,1643916,1796843,1884953,2017518,2119702,2250536,2466947,2700064,2813303,2957126,3194582,3235039,3386929,3510905,3725954,3991650,4172677,4351158,4570840,4761152,5029218,5358599,5658490,5949115,6362544,6831173,7160830,7540179,7898417,8353944,8811871,9376340,10169583,10621029,11046456,10922086,11404971,12112929,12768190,13591730,14794556,15762488,16820240,18033706,19011549,19977867
Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5255,5408,5591,5933,6059,6180,6458,6458,6821,7016,7268,7331,7457,7594,7741,7914,7993,8214,8508,8645,8819,8398,8240,9181,9680,10184,10694,9959,10752,10715,10427,10547,10726,11157,11336,11299,12161,10064,9228,9284,8861,8932,9021,8741,8479,10700,11342,12023,12744,13508,13508,12157,15634,18088,19535,22680,24540,27509,28445
Cambodia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155,2228,2368,2392,2670,2614,2963,3163,3322,3646,3863,3827,4139,4451,4331,4538,4744,4988,5214,5292,4785,4546,4301,5858,5007,4342,4650,5016,5484,5593,5705,5774,6218,6660,7106,7554,7998,7839,8035,8233,8235,8860,9482,9870,10258,10940,11543,11846,11998,13294,14224,15035,15862,16687,23944,27129,30058,33124,35344
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156,1192,1229,1267,1306,1347,1388,1431,1476,1521,1568,1617,1667,1718,1772,1826,1883,1941,2001,2063,2127,2193,2261,2331,2403,2477,2554,2633,2714,2798,2885,2974,3066,3161,3258,3359,3463,3570,3681,3795,3912,4031,4245,4674,4964,5230,5355,5636,5806,6257,6615,6992,7401,7830,8331,8923,9672,10397,11146
Mongolia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,353,370,387,406,426,448,473,499,528,559,592,627,660,699,740,782,828,876,927,982,1041,1103,1170,1243,1319,1396,1479,1567,1661,1758,1905,2064,2184,2314,2446,2675,2768,2909,3031,2954,2681,2426,2354,2408,2560,2620,2726,2821,2821,2821,2821,2821,2821,3000,3000,3000,3000,3000
North Korea ,,,1518,,2315,2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8087,6496,6675,8288,8683,9316,9444,10230,10816,11260,11483,11972,12249,13295,14445,15370,17308,18711,21268,24743,27184,36229,37854,42819,44038,44891,45652,46379,47104,47842,48621,49388,50138,50905,51695,52505,53331,54172,55033,55934,56874,57846,53391,53552,39468,32758,27091,25249,25130,25310,25310,25310,25310,25310,25310,25310,25310,25310,25310
Vietnam,,,,,,3453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16681,17445,18209,19034,19920,20806,21631,22486,23372,24289,25297,26554,29917,30821,32322,32666,32975,28829,28329,30702,31295,32889,35815,38238,36744,34130,39879,41343,41622,41873,40671,42103,45526,48042,52355,55481,57056,59127,62685,65615,68959,72965,79313,85720,93292,102192,111737,120845,127812,133913,143002,152862,163685,175569,189263,205161,221984,240853,255786
Total 24 Small East Asian countries,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3871,4015,4254,4345,4501,4668,4852,5047,5235,5439,5677,5978,6172,6538,6838,7219,7609,7904,8400,8805,9640,10441,11005,12022,12664,12835,13250,13472,14174,15253,14954,15037,15296,15734,15971,16639,17445,18063,18715,19389,19439,20296,21191,22125,23064,24075,25136,26236,26675,28799,28803,29015,32091,34239,36530,38976,41794,44060,46299
